 PATH path4147 FOUND 
    275.05,941.51
    274.46,940.65
    273.76,939.42
    273.06,937.01
    273.06,936.24
    272.89,933.79
    272.52,930.05
    272.31,928.76
    271.91,926.05
    271.47,922.90
    271.43,922.46
    271.25,920.78
    270.92,918.03
    270.78,916.96
    270.57,914.60
    270.42,911.74
    270.49,911.20
    270.44,909.82
    270.17,907.76
    269.59,906.05
    268.40,904.10
    263.25,902.15
    259.66,902.15
    255.71,902.05
    249.73,900.36
    248.62,899.49
    247.11,898.43
    244.82,897.37
    244.23,897.37
    242.85,897.14
    240.76,896.53
    240.13,896.20
    238.52,895.46
    236.35,894.56
    231.60,893.22
    224.53,890.17
    216.55,884.30
    216.22,883.29
    215.65,881.97
    214.15,880.04
    212.80,879.16
    210.36,877.26
    207.92,874.98
    207.92,874.83
    207.57,874.13
    206.78,872.91
    206.35,872.39
    205.49,871.22
    204.54,869.77
    204.45,869.49
    203.99,868.63
    203.15,867.34
    202.50,866.60
    201.82,865.74
    201.22,863.16
    201.30,861.36
    202.40,860.33
ERROR
    203.09,859.69
    204.60,858.54
    206.80,857.19
    207.40,857.01
    208.90,856.48
    210.89,855.70
    213.45,854.40
    220.26,853.14
    230.29,853.24
    231.53,853.76
    233.15,854.34
    236.61,854.82
    238.60,854.72
    242.12,854.22
    248.87,852.45
    249.45,852.22
    250.96,851.73
    253.04,851.15
    254.41,850.93
    258.26,849.48
    262.56,847.36
    262.86,846.90
    263.18,846.17
    263.27,844.48
    263.12,843.85
    262.85,842.04
    262.58,839.42
    262.58,838.61
    262.43,836.75
    262.10,834.42
    261.85,833.76
    261.17,828.05
    260.53,820.54
    260.61,816.81
    261.01,809.17
    261.67,801.16
    262.09,800.54
    262.48,799.44
    262.33,797.30
    262.07,796.81
    261.61,795.62
    261.15,794.07
    261.17,791.82
    261.39,785.50
    261.75,778.28
    261.92,777.14
    261.77,774.60
    261.02,771.38
    260.83,771.16
    259.83,770.55
    258.03,769.67
    257.23,769.40
    255.72,768.83
    254.14,768.16
    253.88,767.74
    250.95,766.11
    246.35,764.04
    245.37,763.78
    243.42,763.21
    241.26,762.53
    241.05,762.42
    239.95,762.09
    237.98,761.61
    236.27,761.31
    234.55,761.01
    230.13,757.61
    229.07,756.39
    222.84,750.98
    214.25,744.01
    211.94,742.49
    208.59,740.03
    204.27,736.14
    203.51,735.02
    202.56,733.39
    201.47,730.48
    201.38,729.63
    201.14,727.97
    200.81,726.17
    200.55,725.74
    201.16,722.91
    202.58,718.99
    203.43,717.85
    205.95,715.30
    209.61,712.20
    210.02,712.00
    211.57,711.50
    214.09,710.83
    215.61,710.57
    217.66,710.31
    221.37,710.34
    223.96,710.79
    226.41,711.15
    230.89,713.85
    232.51,715.70
    235.00,717.96
    240.15,720.33
    241.80,720.40
    244.42,720.38
    248.43,720.02
    249.44,719.77
    251.64,719.25
    254.29,718.65
    254.74,718.57
    255.96,718.22
    257.67,717.62
    258.16,717.37
    259.38,716.91
    261.00,716.45
    261.89,716.45
    263.64,715.80
    265.89,714.09
    266.24,713.35
    266.59,712.44
    266.62,710.44
    266.41,709.73
    266.06,707.66
    265.71,704.31
    265.71,702.27
    265.85,699.33
    266.59,694.48
    266.73,694.04
    267.00,692.26
    267.29,689.28
    267.32,687.56
    267.27,685.20
    266.88,682.17
    266.65,681.70
    266.03,680.02
    265.17,677.34
    264.92,676.31
    264.24,674.16
    263.23,671.58
    262.42,670.51
    261.29,668.10
    260.48,664.70
    260.62,664.27
    260.96,662.35
    261.40,659.04
    261.50,657.65
    261.75,654.74
    262.09,651.36
    262.31,650.16
    262.03,648.30
    260.21,645.87
    258.84,645.36
    254.22,644.27
    247.01,642.98
    246.11,642.91
    244.06,642.62
    241.51,642.13
    240.57,641.75
    238.52,640.27
    236.47,638.23
    236.47,637.78
    235.19,636.42
    232.32,634.36
    228.14,632.53
    222.80,629.77
    216.59,624.83
    215.67,622.51
    213.46,618.39
    210.06,613.67
    208.54,612.90
    205.47,610.74
    202.13,607.73
    201.98,607.27
    201.39,605.87
    200.42,603.79
    199.84,602.76
    199.13,601.20
    198.34,598.09
    198.24,596.22
    199.34,594.98
ERROR
    200.57,593.59
    203.61,591.01
    208.50,587.79
    210.03,587.26
    215.18,586.67
    221.45,586.56
    222.11,586.85
    224.14,588.36
    227.74,591.59
    228.48,592.40
    230.67,593.88
    233.88,595.37
    234.89,595.38
    239.10,594.82
    244.34,593.89
    244.88,593.70
    246.82,593.46
    251.52,593.31
    256.07,593.45
    261.95,593.40
    268.53,592.46
    268.95,591.93
    269.41,591.15
    269.72,589.28
    269.62,588.59
    269.47,586.76
    269.34,584.24
    269.45,581.53
    269.53,577.92
    269.37,572.65
    269.23,571.71
    268.98,568.78
    268.72,564.36
    268.71,562.03
    268.63,559.20
    268.11,555.53
    267.71,554.76
    267.20,553.38
    266.67,550.35
    266.64,548.42
    266.55,546.24
    265.59,542.35
    264.49,540.19
    262.99,536.19
    261.11,527.48
    261.01,526.22
    260.71,523.66
    260.28,520.77
    260.00,520.08
    258.69,518.50
    256.84,516.92
    256.64,516.92
    255.82,516.66
    254.44,516.08
    253.89,515.76
    252.12,515.03
    249.42,514.11
    248.49,513.92
    245.85,513.28
    242.04,512.28
    240.76,511.89
    238.10,511.24
    234.62,510.58
    233.45,510.57
    231.77,510.40
    228.33,509.34
    227.03,508.68
    224.67,507.63
    221.80,506.58
    221.36,506.58
    220.31,506.45
    218.95,506.17
    218.25,505.81
    215.64,503.08
    212.46,499.13
    212.22,498.63
    211.61,497.57
    210.78,496.33
    210.56,496.15
    209.86,495.20
    208.78,493.48
    208.41,492.72
    207.48,490.87
    206.25,488.45
    205.95,487.88
    205.29,486.54
    204.49,484.82
    204.35,484.44
    203.38,482.98
    201.52,480.57
    198.61,477.46
    195.72,474.41
    192.94,468.13
    192.98,466.83
    193.07,465.43
    194.20,463.06
    196.61,460.81
    200.85,457.88
    208.06,455.20
    209.70,455.34
    211.60,455.58
    215.20,456.94
    217.21,458.27
    221.40,460.45
    227.00,462.63
    228.14,462.63
    232.15,461.79
    236.77,460.45
    237.39,459.93
    239.10,458.67
    241.51,457.02
    241.87,456.82
    243.56,456.46
    247.12,456.01
    249.78,455.89
    252.92,455.69
    257.22,454.92
    258.66,454.22
    260.57,452.86
    262.70,449.91
    262.80,449.16
    262.82,447.99
    262.48,446.21
    261.79,445.04
    260.86,439.47
    260.45,432.10
    260.92,430.50
    261.40,427.51
    261.43,423.06
    261.24,422.44
    260.90,420.98
    260.56,419.10
    260.56,418.69
    260.30,417.32
    259.72,415.20
    259.07,413.66
    258.38,411.51
    257.93,404.62
    258.10,401.28
    257.27,400.36
ERROR
    256.30,399.29
    255.09,398.11
    250.37,396.09
    248.92,395.74
    245.31,394.73
    240.50,393.25
    239.30,392.78
    235.89,391.45
    230.96,389.53
    229.45,388.94
    226.19,387.79
    222.30,386.54
    221.49,386.41
    219.88,385.90
    217.16,384.61
    215.46,383.42
    213.10,381.34
    209.08,375.95
    208.54,374.88
    207.29,372.73
    205.70,370.33
    204.06,369.10
    201.34,366.65
    198.34,363.27
    197.76,361.34
    196.95,358.97
    195.14,355.53
    194.17,354.49
    193.16,353.35
    192.14,350.83
    192.13,348.35
    193.48,344.11
    197.99,338.28
    199.61,337.47
    201.24,336.65
    206.07,335.81
    207.84,335.80
    211.43,335.85
    215.49,336.00
    216.33,336.18
    220.25,338.61
    225.46,342.43
    225.84,342.83
    226.96,343.64
    228.85,344.67
    230.08,345.03
    231.40,345.38
    234.47,345.19
    235.46,344.88
    238.04,344.15
    241.57,343.21
    245.98,342.22
    252.51,340.61
    259.59,338.52
    260.16,338.03
    260.75,337.43
    261.41,333.87
    261.49,330.28
    261.18,316.65
    260.57,300.88
    260.46,300.06
    260.15,298.31
    259.71,296.23
    259.49,295.67
    259.43,290.74
    259.75,282.21
    259.87,281.04
    259.94,279.60
    259.50,277.40
    258.67,276.15
    256.30,273.98
    251.26,270.96
    249.98,270.55
    246.66,269.31
    242.13,267.46
    240.92,266.85
    238.65,265.74
    236.29,264.63
    236.20,264.63
    235.58,264.32
    234.42,263.63
    233.87,263.25
    232.76,262.56
    231.52,261.87
    231.39,261.87
    230.60,261.34
    229.15,260.16
    228.49,259.51
    226.74,257.92
    224.31,255.84
    222.96,254.84
    221.09,252.90
    219.22,249.51
    219.22,248.70
    219.09,247.64
    218.18,245.88
    217.20,245.00
    214.13,242.79
    210.25,240.33
    209.74,240.17
    207.50,238.93
    203.72,236.59
    203.23,236.24
    202.20,235.29
    200.99,233.96
    200.81,233.58
    200.23,232.54
    199.34,231.07
    198.35,229.70
    197.64,225.42
    198.16,219.84
    199.09,218.87
    202.30,216.69
    206.95,214.23
    207.64,214.10
    209.47,213.69
    212.01,213.08
    213.25,212.73
    214.61,212.39
    217.59,212.54
    218.52,212.82
    220.88,213.68
    224.06,214.97
    229.72,217.91
    235.93,221.07
    243.83,224.20
    245.57,224.17
    250.60,223.21
    257.68,221.20
    258.30,220.88
    259.54,220.30
    260.91,219.72
    261.30,219.71
    262.41,219.00
    264.37,217.11
    265.11,216.08
    265.90,214.86
    266.72,211.77
    266.74,210.67
    266.67,208.26
    266.47,205.35
    266.34,204.85
    266.12,203.69
    265.92,202.23
    265.94,201.93
    265.82,200.72
    265.51,198.70
    265.27,197.68
    264.93,194.93
    264.59,189.36
    264.59,186.80
    264.49,182.46
    264.23,177.72
    264.06,177.31
    263.81,175.38
    263.60,171.18
    263.63,168.83
    263.59,165.04
    263.36,160.80
    263.09,160.13
    262.60,157.27
    261.79,149.09
    261.59,145.76
    261.13,141.93
    258.68,137.14
    257.90,136.77
    255.71,135.66
    252.58,134.03
    251.10,133.21
    249.13,132.24
    245.46,131.13
    243.34,130.95
    238.88,129.84
    232.57,127.35
    232.07,126.97
    230.59,125.95
    228.41,124.52
    225.71,122.92
    219.88,117.52
    214.49,110.97
    214.87,109.98
    212.23,105.29
    207.08,98.99
    206.39,98.55
    204.45,97.04
    201.68,94.67
    200.40,93.35
    198.85,91.59
    197.07,88.80
    196.72,87.19
    196.41,84.53
    196.56,80.50
    196.99,79.24
    197.38,78.01
    200.24,75.82
    202.42,74.97
    206.42,74.05
    212.03,73.81
    212.62,74.06
    214.78,74.67
    218.26,75.46
    220.89,75.83
    225.88,76.93
    232.61,79.02
    233.55,79.55
    234.95,80.19
    237.81,80.84
    239.29,80.85
    241.22,80.77
    244.19,80.15
    245.52,79.45
    249.74,78.15
    255.98,76.85
    258.44,76.85
    263.00,75.82
    267.56,73.59
    267.56,73.29
    267.36,72.35
    266.91,70.93
    266.53,70.19
    266.12,69.19
    265.93,67.48
    266.12,66.86
    266.31,65.65
    266.30,63.34
    266.10,62.25
    265.89,60.49
    265.87,57.92
    266.02,57.27
    266.20,55.65
    266.28,53.29
    265.84,50.02
    265.02,40.27
    264.28,27.67
    264.45,21.82
    264.58,15.37
    264.02,7.95
    263.56,7.30
    262.93,6.13
    262.30,4.23
    262.30,3.68
    262.16,2.33
    261.84,0.56
    261.54,-0.15
    261.04,-0.97
    258.16,-2.57
    256.75,-3.03
    254.08,-3.86
    251.29,-4.69
    251.17,-4.69
    250.51,-4.98
    249.33,-5.63
    248.80,-5.99
    247.50,-6.71
    245.78,-7.51
    245.36,-7.59
    244.27,-7.89
    242.78,-8.38
    241.47,-9.00
    237.15,-10.27
    231.27,-11.54
    229.26,-11.54
    225.84,-12.05
    221.07,-13.77
    219.64,-15.06
    215.67,-18.05
    210.73,-21.36
    209.59,-21.74
    206.67,-24.51
    203.52,-28.75
    203.27,-30.30
    202.55,-32.40
    199.76,-35.65
    198.78,-36.19
    196.57,-37.58
    193.83,-39.48
    193.30,-39.98
    191.87,-41.34
    189.87,-43.24
    188.96,-44.10
    187.86,-45.30
    186.39,-48.02
    185.97,-49.74
    185.55,-51.49
    185.61,-54.81
    186.10,-56.40
    187.69,-57.26
ERROR
    188.82,-57.87
    190.69,-58.73
    193.27,-59.59
    193.82,-59.59
    195.19,-59.68
    197.02,-59.88
    198.65,-60.26
    205.76,-59.31
    215.35,-56.98
    216.04,-56.59
    217.69,-55.58
    219.82,-54.20
    220.67,-53.54
    221.59,-52.86
    224.31,-52.33
    225.66,-52.44
    227.77,-52.75
    230.58,-53.47
    231.11,-53.78
    232.30,-54.34
    233.77,-54.90
    234.05,-54.90
    235.23,-55.26
    237.23,-56.05
    238.05,-56.48
    240.02,-57.33
    242.58,-58.26
    243.17,-58.34
    244.71,-58.67
    246.82,-59.23
    247.39,-59.46
    249.55,-60.01
    253.10,-60.71
    254.49,-60.86
    257.32,-61.27
    260.53,-61.84
    261.47,-62.24
    263.30,-63.64
    265.71,-66.35
    266.28,-67.63
    266.79,-69.87
    266.49,-75.35
    266.11,-76.87
    265.67,-78.98
    265.42,-81.39
    265.78,-81.96
    266.75,-82.58
    268.41,-82.70
    268.74,-82.46
    270.22,-81.58
    272.77,-80.16
    274.63,-79.21
    276.65,-78.23
    280.19,-77.36
    281.53,-77.46
    283.20,-77.66
    285.29,-78.35
    285.73,-78.86
    286.21,-79.63
    286.59,-81.89
    286.52,-82.82
    286.25,-84.73
    285.80,-86.92
    285.30,-87.69
    283.61,-88.74
    279.53,-89.68
    277.62,-89.60
    275.37,-89.43
    272.06,-88.60
    270.71,-87.76
    268.69,-86.84
    265.91,-86.54
    265.26,-87.07
    264.46,-88.68
    263.35,-96.77
    263.23,-99.25
    262.91,-103.95
    262.47,-108.88
    262.00,-109.76
    260.52,-117.05
    259.07,-126.24
    259.09,-127.39
    257.46,-130.01
    252.83,-134.12
    250.38,-135.34
    246.43,-136.98
    240.59,-138.64
    240.01,-138.64
    238.23,-138.85
    235.57,-139.31
    233.23,-139.98
    228.75,-141.10
    223.47,-142.23
    222.58,-142.24
    218.31,-143.89
    212.76,-146.59
    211.52,-147.60
    208.10,-151.48
    203.80,-157.11
    203.10,-158.51
    202.27,-160.04
    199.50,-162.77
    195.80,-165.07
    190.37,-168.88
    184.18,-174.31
    183.97,-174.75
    183.35,-175.84
    182.43,-177.29
    181.72,-178.14
    181.00,-180.29
    180.98,-183.32
    181.26,-183.68
    181.99,-184.75
    182.98,-186.33
    183.95,-188.22
    186.70,-190.64
    193.55,-192.68
    195.66,-192.48
    198.11,-192.18
    202.03,-191.00
    202.92,-190.47
    205.09,-189.35
    207.93,-188.03
    208.61,-187.83
    210.21,-187.27
    212.26,-186.47
    212.88,-186.14
    214.16,-185.70
    216.93,-185.27
    219.09,-185.28
    221.58,-185.35
    227.54,-186.56
    229.10,-187.07
    232.75,-188.03
    238.68,-189.31
    241.40,-189.69
    245.22,-190.32
    250.02,-191.44
    252.37,-192.60
    255.22,-195.35
    256.92,-200.73
    256.30,-202.16
    256.13,-212.47
ERROR
    256.04,-218.14
    255.81,-229.07
    255.50,-240.77
    255.38,-241.89
    255.33,-243.54
    255.69,-246.29
    256.28,-247.87
    256.94,-250.76
    257.15,-254.70
    256.87,-255.34
    256.60,-256.32
    256.65,-258.84
    256.99,-260.45
    257.33,-262.40
    257.35,-266.01
    257.16,-267.02
    256.73,-269.01
    256.21,-271.19
    256.12,-271.38
    255.35,-272.08
    253.85,-273.22
    252.23,-274.18
    248.64,-275.38
    243.63,-275.98
    241.95,-275.28
    238.11,-274.99
    232.82,-276.00
    232.19,-276.56
    228.85,-278.96
    224.65,-281.80
    224.23,-282.02
    222.95,-282.38
    220.80,-282.75
    218.47,-282.76
    213.41,-283.30
    207.20,-284.52
    205.97,-285.24
    203.30,-287.57
    200.61,-290.57
    200.60,-290.83
    200.41,-291.63
    200.01,-292.84
    199.80,-293.24
    199.18,-294.42
    198.28,-296.14
    197.68,-297.29
    194.78,-300.86
    190.12,-305.75
    188.70,-306.82
    186.15,-309.37
    183.61,-312.71
    183.64,-315.04
    184.02,-319.01
    185.14,-324.39
    185.91,-325.84
    186.77,-327.37
    189.49,-329.79
    191.42,-330.71
    193.26,-330.46
ERROR
    194.27,-330.32
    196.29,-329.97
    198.54,-329.50
    198.77,-329.38
    199.90,-329.04
    201.90,-328.57
    202.80,-328.43
    204.87,-327.90
    207.60,-327.01
    208.23,-326.66
    209.79,-325.89
    211.85,-324.96
    212.35,-324.80
    213.46,-324.34
    214.80,-323.68
    215.73,-322.86
    223.40,-322.60
    234.09,-323.48
    235.16,-323.89
    237.73,-324.84
    241.05,-326.05
    244.28,-327.17
    248.58,-328.82
    253.31,-331.17
    253.85,-332.05
    254.38,-333.63
    254.34,-336.48
    253.88,-337.49
    254.62,-338.25
ERROR
    255.03,-338.67
    255.98,-339.49
    257.19,-340.38
    258.83,-340.84
    261.25,-342.05
    263.67,-344.39
    263.67,-344.96
    262.64,-346.47
    260.33,-348.57
    259.11,-349.14
    257.08,-350.92
    255.09,-353.92
    255.11,-354.65
    255.14,-356.86
    255.17,-365.90
    255.17,-373.35
    254.95,-382.66
    253.59,-394.36
    252.91,-395.77
    252.13,-397.62
    251.35,-401.01
    251.35,-402.77
    250.31,-403.89
ERROR
    249.50,-404.75
    248.20,-405.93
    246.04,-407.31
    245.42,-407.46
    243.86,-408.07
    241.75,-409.11
    241.15,-409.58
    239.52,-410.52
    236.90,-411.74
    236.00,-411.99
    233.97,-412.65
    231.45,-413.57
    230.96,-413.83
    228.74,-414.72
    224.88,-416.13
    223.24,-416.65
    220.11,-417.73
    216.79,-418.97
    216.25,-419.44
    213.56,-420.94
    210.43,-422.44
    209.88,-422.44
    205.37,-424.39
    200.48,-426.80
    200.31,-427.01
    199.74,-427.52
    198.84,-428.21
    198.29,-428.50
    196.91,-430.21
    194.14,-434.97
    193.81,-435.68
    192.79,-437.22
    190.78,-439.63
    187.80,-442.22
    183.73,-446.06
    178.79,-451.73
    178.33,-452.70
    177.49,-454.61
    176.65,-456.70
    176.65,-457.35
    177.42,-458.82
    180.25,-461.85
    182.54,-463.59
    186.02,-465.80
    192.35,-468.34
    193.95,-468.52
    195.82,-468.67
    199.83,-468.12
    202.83,-467.14
    207.12,-465.53
    213.08,-462.63
    215.45,-460.80
    217.89,-458.95
    224.03,-457.26
    230.01,-457.52
    237.71,-458.14
    249.01,-460.55
    253.29,-462.68
    257.49,-464.52
    261.57,-478.83
    261.49,-487.40
    261.37,-496.69
    260.78,-507.82
    260.27,-509.77
    259.76,-511.75
    259.67,-515.30
    259.90,-516.17
    260.40,-518.79
    260.99,-522.67
    261.09,-523.93
    261.43,-526.68
    261.97,-530.00
    262.86,-532.51
    263.13,-536.51
    261.03,-541.59
    259.52,-542.28
    257.90,-542.98
    252.81,-543.68
    247.74,-543.67
    240.57,-544.04
    230.53,-545.83
    229.26,-546.46
    226.19,-547.88
    222.21,-549.63
    220.30,-550.32
    218.28,-551.08
    214.38,-553.49
    211.65,-555.89
    206.48,-561.14
    200.42,-568.23
    199.51,-570.10
    197.66,-574.53
    195.62,-580.06
    195.54,-580.53
    195.10,-581.80
    194.30,-583.56
    193.94,-584.06
    193.12,-585.35
    192.10,-587.12
    191.90,-587.60
    191.33,-588.69
    190.51,-590.05
    190.26,-590.32
    189.60,-591.57
    188.69,-593.75
    188.44,-594.68
    187.83,-596.65
    187.04,-598.95
    186.65,-599.65
    186.21,-601.36
    186.11,-603.27
    186.24,-603.35
    186.73,-604.00
    187.53,-605.26
    188.36,-606.90
    191.51,-610.08
    196.32,-613.28
    196.70,-613.28
    198.04,-613.49
    200.18,-613.95
    202.88,-614.80
    207.46,-615.30
    215.32,-613.85
    216.96,-612.88
    219.54,-611.13
    223.54,-607.84
    226.17,-604.98
    229.54,-601.65
    234.72,-598.35
    242.62,-598.51
    256.29,-599.79
    271.80,-602.81
    272.35,-603.33
    272.17,-608.16
ERROR
    272.07,-610.82
    271.86,-616.51
    271.61,-623.25
    271.52,-625.60
    271.11,-629.45
    269.90,-635.10
    269.36,-636.32
    268.75,-637.97
    268.15,-641.75
    268.16,-643.08
    268.31,-646.13
    268.63,-649.96
    268.87,-651.07
    269.11,-652.71
    269.15,-655.11
    268.98,-655.74
    268.79,-656.96
    268.73,-658.63
    268.85,-659.02
    268.97,-659.94
    268.98,-661.16
    268.87,-661.45
    268.63,-665.45
    268.34,-673.70
    268.29,-677.94
    268.13,-685.81
    267.89,-693.88
    267.66,-694.43
    266.40,-695.50
    263.48,-696.95
    262.65,-697.14
    260.33,-697.91
    257.02,-699.19
    256.03,-699.70
    253.40,-700.87
    249.77,-702.35
    245.37,-703.68
    237.49,-706.58
    229.14,-710.36
    229.02,-710.59
    227.85,-711.72
    225.53,-713.72
    222.97,-715.65
    220.80,-717.34
    216.00,-720.28
    214.80,-720.85
    212.47,-721.99
    209.95,-723.25
    209.76,-723.38
    209.03,-723.76
    207.82,-724.33
    207.18,-724.58
    206.22,-725.14
    204.99,-726.35
    204.79,-726.83
    204.25,-728.11
    203.49,-729.89
    203.27,-730.39
    202.63,-731.92
    201.70,-734.21
    201.41,-734.97
    200.61,-736.66
    199.48,-738.73
    199.15,-739.11
    198.31,-740.19
    197.19,-741.74
    196.90,-742.21
    196.29,-743.06
    195.57,-743.91
    195.46,-743.91
    194.84,-744.62
    193.71,-746.21
    192.84,-747.70
    191.91,-749.40
    190.99,-752.78
    190.99,-754.57
    192.37,-756.00
ERROR
    193.13,-756.79
    194.62,-758.22
    196.23,-759.65
    196.36,-759.65
    197.28,-759.98
    199.04,-760.72
    200.54,-761.44
    202.15,-762.18
    206.47,-762.86
    208.86,-762.82
    211.94,-762.67
    216.80,-761.93
    217.94,-761.55
    220.22,-760.87
    222.74,-760.19
    223.41,-760.19
    226.49,-758.48
    231.16,-755.17
    231.95,-754.38
    234.00,-752.61
    236.81,-750.44
    238.18,-749.71
    241.96,-749.80
ERROR
    245.91,-749.89
    251.99,-750.34
    261.84,-751.99
    262.82,-752.30
    265.36,-752.90
    268.98,-753.56
    271.53,-753.71
    275.45,-754.53
    280.76,-757.14
    282.08,-758.83
    283.43,-760.62
    284.88,-764.67
    284.96,-766.48
    285.09,-768.44
    286.13,-771.64
    286.66,-772.35
    287.70,-773.65
    288.84,-774.95
    289.27,-774.95
    291.71,-777.92
    294.62,-782.22
    294.90,-783.02
    295.60,-784.68
    296.53,-786.59
    296.86,-786.96
    297.30,-787.89
    297.80,-790.52
    297.88,-792.67
    297.96,-794.84
    297.16,-798.54
    296.67,-799.39
    295.51,-801.56
    294.01,-804.49
    293.47,-805.71
    292.88,-807.25
    292.45,-809.85
    292.55,-810.51
    292.96,-811.99
    293.64,-813.81
    294.60,-815.01
    296.05,-817.36
    297.33,-820.35
    297.05,-821.38
    296.73,-827.19
    296.68,-833.51
    296.82,-833.77
    297.54,-834.83
    298.83,-836.60
    299.41,-837.32
    300.63,-839.12
    302.06,-841.53
    302.27,-842.14
    302.78,-843.60
    303.44,-845.50
    303.59,-845.94
    304.06,-847.11
    304.75,-848.72
    304.98,-849.16
    305.51,-850.43
    306.19,-852.26
    306.45,-853.25
    308.19,-856.68
    310.27,-860.11
    310.36,-860.11
    310.68,-860.45
    311.20,-861.20
    311.69,-862.22
    311.95,-864.80
    311.43,-868.40
    310.00,-870.27
    308.11,-873.68
    306.71,-878.31
    306.83,-878.60
    307.11,-879.42
    307.46,-880.60
    307.54,-880.96
    308.17,-882.13
    309.39,-883.93
    310.52,-885.13
    313.27,-887.25
    318.70,-890.35
    319.58,-890.67
    321.33,-891.37
    323.25,-892.21
    323.42,-892.35
    324.31,-892.67
    325.91,-893.08
    326.62,-893.16
    328.89,-893.45
    332.36,-893.91
    336.19,-894.44
    339.97,-894.99
    348.51,-892.93
    350.56,-891.81
    354.34,-890.38
    359.09,-889.54
    359.41,-889.73
    360.60,-890.38
    362.55,-891.40
    364.65,-892.42
    369.93,-897.02
    375.75,-903.58
    375.89,-904.08
    376.45,-905.45
    377.39,-907.37
